,county,nitrate
675,"Dodge, Wisconsin",1305.321151631478
676,"Dona ana, New Mexico",2215.0
677,"Doniphan, Kansas",3883.0555555555557
678,"Donley, Texas",4565.476190476191
679,"Door, Wisconsin",1658.1510416666667
680,"Dorchester, Maryland",877.8506787330317
681,"Dorchester, South Carolina",156.12452830188678
682,"Douglas, Illinois",1540.561510638298
683,"Douglas, Kansas",291.21495327102804
684,"Douglas, Minnesota",325.7688888888889
685,"Douglas, Missouri",0.0
686,"Douglas, Nevada",1308.1800391389434
687,"Douglas, Oregon",94.43235294117648
688,"Douglas, South Dakota",1400.0
689,"Douglas, Washington",4792.003676470588
690,"Douglas, Wisconsin",196.86696832579185
691,"Drew, Arkansas",93.33333333333333
692,"Du page, Illinois",22.857142857142858
693,"Dubois, Indiana",286.85714285714283
694,"Dubuque, Iowa",1951.53591160221
695,"Duchesne, Utah",266.84503875968994
696,"Dukes, Massachusetts",440.7881773399015
697,"Dunklin, Missouri",0.0
698,"Dunn, Wisconsin",3522.657422512235
699,"Dupage, Illinois",122.50249219467399
700,"Duplin, North Carolina",84.0180790960452
701,"Durham, North Carolina",408.0938077821012
702,"Dutchess, New York",1126.2859850712507
703,"Duval county, Florida",120.83333333333333
704,"Duval, Florida",50.70770676691729
705,"Duval, Texas",5142.888888888889
706,"Dyer, Tennessee",664.4722222222222
707,"Eastland, Texas",5222.380952380952
708,"Eaton, Michigan",246.15384615384616
709,"Eau claire, Wisconsin",3132.3008849557523
710,"Ector, Texas",7521.247349823321
711,"Eddy, New Mexico",3781.027397260274
712,"Edgar, Illinois",1103.6036144578313
713,"Edgecombe, North Carolina",1700.0232558139535
714,"Edgefield, South Carolina",1901.0204081632653
715,"Edmonson, Kentucky",1436.3
716,"Edwards, Illinois",193.71428571428572
717,"Edwards, Kansas",6008.163265306122
718,"Edwards, Texas",1177.3529411764705
719,"Effingham, Illinois",313.06
720,"El dorado, California",707.7204947089947
721,"El paso, Texas",1067.6553672316384
722,"Elk, Kansas",204.85714285714286
723,"Elk, Pennsylvania",77.02127659574468
724,"Elkhart, Indiana",1441.4747252747256
725,"Elko, Nevada",1066.8289205702647
726,"Elliott, Kentucky",36.666666666666664
727,"Ellis, Kansas",4587.967479674797
728,"Ellis, Oklahoma",3412.0
729,"Ellis, Texas",114.59786476868328
730,"Ellsworth, Kansas",2203.8596491228072
731,"Elmore, Alabama",162.44368932038836
732,"Elmore, Idaho",2683.0583756345177
733,"Emery, Utah",232.40469208211144
734,"Emmet, Iowa",223.26470588235293
735,"Emmet, Michigan",842.2222222222222
736,"Erath, Texas",511.9736842105263
737,"Erie county, Pennsylvania",607.8125
738,"Erie, New York",505.4545870393901
739,"Erie, Ohio",805.1851851851852
740,"Erie, Pennsylvania",1448.8131122833458
741,"Escambia, Alabama",883.7554301075268
742,"Escambia, Florida",1271.9594320486815
743,"Esmeralda, Nevada",1108.9655172413793
744,"Essex county, New York",116.66666666666667
745,"Essex, Massachusetts",1238.3394342762062
746,"Essex, New Jersey",2138.429447852761
747,"Essex, New York",464.7378531073446
748,"Essex, Vermont",474.7916666666667
749,"Essex, Virginia",140.0
750,"Estill, Kentucky",212.91666666666666
751,"Etowah, Alabama",524.520625
752,"Eureka county, Nevada",0.0
753,"Eureka, Nevada",1510.2083333333333
754,"Fairbanks north star borough, Alaska",0.0
755,"Fairbanks north star, Alaska",995.8347338935574
756,"Fairfax, Virginia",1661.4516129032259
757,"Fairfield, Connecticut",1856.1527731492504
758,"Fairfield, Ohio",593.6238095238095
759,"Fairfield, South Carolina",1029.578947368421
760,"Fall river, South Dakota",646.5
761,"Falls, Texas",1163.076923076923
762,"Fannin, Texas",67.22466960352423
763,"Faribault, Minnesota",234.75113122171945
764,"Faulk, South Dakota",350.0
765,"Faulkner, Arkansas",0.0
766,"Fauquier, Virginia",1611.25
767,"Fayette, Alabama",338.57142857142856
768,"Fayette, Illinois",2021.7903225806451
769,"Fayette, Indiana",432.4511627906977
770,"Fayette, Iowa",2421.7179487179487
771,"Fayette, Kentucky",423.3333333333333
772,"Fayette, Ohio",716.7241379310345
773,"Fayette, Pennsylvania",415.26752136752134
774,"Fayette, Tennessee",654.641975308642
775,"Fayette, Texas",65.42857142857143
776,"Fayette, West Virginia",324.27500000000003
777,"Fentress, Tennessee",218.57142857142858
778,"Fergus, Montana",0.0
779,"Ferry, Washington",1526.2307692307693
780,"Fillmore, Minnesota",2316.603415559772
781,"Finney, Kansas",3608.0
782,"Fisher, Texas",5915.217391304348
783,"Flagler, Florida",399.8669014084507
784,"Flathead, Montana",776.195652173913
785,"Fleming, Kentucky",2960.689655172414
786,"Florence, South Carolina",56.7680608365019
787,"Florence, Wisconsin",314.0483870967742
788,"Floyd, Indiana",989.8333333333334
789,"Floyd, Iowa",343.77941176470586
790,"Floyd, Kentucky",338.875
791,"Floyd, Texas",654.4827586206897
792,"Fluvanna, Virginia",380.0
793,"Foard, Texas",6490.0
794,"Fond du lac, Wisconsin",1599.715294117647
795,"Ford, Illinois",355.14285714285717
796,"Ford, Kansas",5478.976377952756
797,"Forest, Pennsylvania",474.89473684210526
798,"Forest, Wisconsin",454.8363095238095
799,"Forsyth, North Carolina",1521.7441860465117
800,"Fort bend county, Texas",10.0
801,"Fort bend, Texas",60.28869286287089
802,"Fountain, Indiana",360.015873015873
803,"Franklin county, Missouri",0.0
804,"Franklin county, New York",190.0
805,"Franklin county, Ohio",8.75
806,"Franklin county, Pennsylvania",5241.127819548872
807,"Franklin, Alabama",832.3041666666667
808,"Franklin, Arkansas",208.0
809,"Franklin, Florida",44.75409836065574
810,"Franklin, Idaho",2973.5652173913045
811,"Franklin, Illinois",0.0
812,"Franklin, Indiana",1785.4074074074074
813,"Franklin, Iowa",731.5970149253732
814,"Franklin, Kansas",446.16438356164383
815,"Franklin, Kentucky",611.25
816,"Franklin, Maine",166.73076923076923
817,"Franklin, Massachusetts",872.8883963494134
818,"Franklin, Missouri",0.0
819,"Franklin, New York",1035.0396530359355
820,"Franklin, North Carolina",2088.9756097560976
821,"Franklin, Ohio",479.8555687203791
822,"Franklin, Pennsylvania",3097.2837729816147
823,"Franklin, Tennessee",2320.677966101695
824,"Franklin, Texas",419.44444444444446
825,"Franklin, Vermont",241.69892473118279
826,"Franklin, Virginia",282.9032258064516
827,"Franklin, Washington",4894.28456375839
828,"Frederick, Maryland",3601.192023633678
829,"Freeborn, Minnesota",74.62203023758099
830,"Freestone, Texas",42.22907488986784
831,"Fremont, Idaho",1586.1466458658347
832,"Fremont, Iowa",3107.6190476190477
833,"Fremont, Wyoming",1630.973349514563
834,"Fresno, California",4592.546709953224
835,"Frio, Texas",136.19642857142858
836,"Fulton, Arkansas",1523.1707317073171
837,"Fulton, Illinois",1496.638211382114
838,"Fulton, Indiana",146.63768115942028
839,"Fulton, Kentucky",563.6666666666666
840,"Fulton, New York",435.0432242990654
841,"Fulton, Ohio",1778.2645034642032
842,"Fulton, Pennsylvania",964.8349514563107
843,"Gadsden, Florida",113.23367003367004
844,"Gaines, Texas",7202.929292929293
845,"Gallatin, Illinois",944.4444444444445
846,"Gallatin, Kentucky",5340.389830508475
847,"Gallatin, Montana",1186.6666666666667
848,"Gallia, Ohio",740.1176470588235
849,"Galveston, Texas",143.63636363636363
850,"Garfield, Oklahoma",6914.909090909091
851,"Garfield, Utah",258.931734501845
852,"Garfield, Washington",1184.2207792207791
853,"Garland, Arkansas",40.0
854,"Garrard, Kentucky",388.3333333333333
855,"Garrett, Maryland",572.3975265017668
856,"Garvin, Oklahoma",3936.6666666666665
857,"Garza, Texas",7962.426470588235
858,"Gasconade, Missouri",0.0
859,"Gaston, North Carolina",1653.5632689717108
860,"Gates, North Carolina",0.0
861,"Geary, Kansas",1098.4172661870505
862,"Geauga county, Ohio",0.0
863,"Geauga, Ohio",626.8483333333334
864,"Gem, Idaho",955.4014423076923
865,"Genesee, Michigan",4.324324324324325
866,"Genesee, New York",871.9019607843137
867,"Geneva, Alabama",703.489932885906
868,"Gentry, Missouri",0.0
869,"Georgetown, South Carolina",55.96153846153846
870,"Gibson, Indiana",5949.572173913043
871,"Gibson, Tennessee",963.7093023255813
872,"Gila, Arizona",2337.8781902552205
873,"Gilchrist, Florida",853.0176470588235
874,"Giles, Tennessee",1312.5
875,"Giles, Virginia",913.5
876,"Gillespie, Texas",3566.440170940171
877,"Gilliam, Oregon",1104.2857142857142
878,"Gilmer, West Virginia",117.5
879,"Glacier, Montana",0.0
880,"Glades, Florida",165.56363636363636
881,"Gladwin, Michigan",8.333333333333334
882,"Glasscock, Texas",4017.8
883,"Glenn, California",3971.4698190709055
884,"Gloucester, New Jersey",2479.6518755129964
885,"Gloucester, Virginia",350.0
886,"Gogebic, Michigan",419.79798004040407
887,"Golden valley, Montana",240.0
888,"Goliad, Texas",358.77777777777777
889,"Gonzales, Texas",160.0144927536232
890,"Goochland, Virginia",160.0
891,"Goodhue, Minnesota",1792.396373056995
892,"Gooding, Idaho",1409.7674418604652
893,"Goshen, Wyoming",4023.2485714285717
894,"Gove, Kansas",3937.887323943662
895,"Grady, Oklahoma",4050.6451612903224
896,"Grafton, New Hampshire",825.047471620227
897,"Graham county, Arizona",1095.0
898,"Graham, Arizona",1448.421052631579
899,"Graham, Kansas",3768.793103448276
900,"Graham, North Carolina",85.05535055350553
901,"Grainger, Tennessee",1879.4561403508771
902,"Grand isle, Vermont",97.5
903,"Grand traverse, Michigan",630.4964539007092
904,"Grand, Utah",949.5049504950495
905,"Grant, Arkansas",52.857142857142854
906,"Grant, Indiana",165.82142857142858
907,"Grant, Kansas",3851.063829787234
908,"Grant, Kentucky",214.92857142857142
909,"Grant, Minnesota",21.76829268292683
910,"Grant, New Mexico",1092.3076923076924
911,"Grant, Oklahoma",2130.0
912,"Grant, Oregon",357.16
913,"Grant, South Dakota",0.0
914,"Grant, Washington",3608.060803474484
915,"Grant, West Virginia",169.48717948717947
916,"Grant, Wisconsin",1795.5070422535211
917,"Granville, North Carolina",862.8729281767955
918,"Gratiot, Michigan",12.76595744680851
919,"Graves, Kentucky",1398.1846153846154
920,"Gray, Kansas",3088.4848484848485
921,"Gray, Texas",2823.245614035088
922,"Grays harbor, Washington",1628.8328075709778
923,"Grayson, Kentucky",492.1333333333333
924,"Grayson, Texas",107.20190779014308
925,"Greeley, Kansas",6340.0
926,"Green lake, Wisconsin",3951.0066272189347
927,"Green, Kentucky",707.0
928,"Green, Wisconsin",2243.536
929,"Greenbrier, West Virginia",163.96716666666669
930,"Greene, Alabama",121.65384615384616
931,"Greene, Illinois",2212.7429906542056
932,"Greene, Indiana",1882.220512820513
933,"Greene, Iowa",597.8260869565217
934,"Greene, Missouri",0.066006600660066
935,"Greene, New York",244.97074124914212
936,"Greene, North Carolina",0.3669724770642202
937,"Greene, Ohio",890.3866090712743
938,"Greene, Pennsylvania",490.3953488372093
939,"Greene, Tennessee",919.9677419354839
940,"Greene, Virginia",0.0
941,"Greenlee, Arizona",2086.6129032258063
942,"Greensville, Virginia",0.0
943,"Greenup, Kentucky",889.4166666666666
944,"Greenville, South Carolina",307.4739583333333
945,"Greenwood, Kansas",73.54166666666667
946,"Greenwood, South Carolina",840.0796460176991
947,"Gregg, Texas",163.38505747126436
948,"Grimes, Texas",39.375
949,"Grundy, Illinois",851.375
950,"Grundy, Iowa",2737.775
951,"Grundy, Missouri",0.0
952,"Grundy, Tennessee",146.11111111111111
953,"Guadalupe, New Mexico",5427.2307692307695
954,"Guadalupe, Texas",1923.9144736842106
955,"Guernsey, Ohio",506.5230769230769
956,"Guilford, North Carolina",1093.4811459027317
957,"Guillford, North Carolina",1213.3333333333333
958,"Gulf, Florida",32.951764705882354
959,"Guthrie, Iowa",3527.4225941422596
960,"Haines, Alaska",151.28055555555557
961,"Hale, Alabama",207.04545454545453
962,"Hale, Texas",3527.936170212766
963,"Halifax, North Carolina",1048.1805825242718
964,"Hall, Texas",7363.25
965,"Hamblen, Tennessee",694.0
966,"Hamilton, Florida",221.38865248226946
967,"Hamilton, Indiana",228.07285067873306
968,"Hamilton, Iowa",275.1858407079646
969,"Hamilton, Kansas",1169.5652173913043
970,"Hamilton, New York",472.6296
971,"Hamilton, Ohio",2033.058309037901
972,"Hamilton, Tennessee",658.9230769230769
973,"Hamilton, Texas",49.375
974,"Hamlin, South Dakota",6340.0
975,"Hampden, Massachusetts",620.967843631778
976,"Hampshire, Massachusetts",1297.4596571428574
977,"Hampshire, West Virginia",150.96774193548387
978,"Hampton, South Carolina",8.68
979,"Hancock, Illinois",1302.3529411764705
980,"Hancock, Indiana",117.77716894977169
981,"Hancock, Iowa",160.184
982,"Hancock, Kentucky",1531.3333333333333
983,"Hancock, Maine",512.4483596597813
984,"Hancock, Ohio",407.99610894941634
985,"Hancock, Tennessee",425.7142857142857
986,"Hancock, West Virginia",2171.2727272727275
987,"Hanover, Virginia",620.0
988,"Hansford, Texas",2566.875
989,"Hardee, Florida",555.036393442623
990,"Hardeman, Tennessee",259.9072164948454
991,"Hardeman, Texas",8066.739130434783
992,"Hardin, Illinois",1738.908695652174
993,"Hardin, Iowa",2513.9327731092435
994,"Hardin, Kentucky",922.1590909090909
995,"Hardin, Ohio",71.29940414507772
996,"Hardin, Tennessee",432.9166666666667
997,"Hardin, Texas",12.5
998,"Harding, South Dakota",1000.0
999,"Hardy, West Virginia",174.10852713178295
1000,"Harford, Maryland",4117.706336088154
1001,"Harlan, Kentucky",376.8448275862069
1002,"Harmon, Oklahoma",11151.8
1003,"Harnett, North Carolina",483.0
1004,"Harney, Oregon",1116.2358490566037
1005,"Harper, Kansas",6917.741935483871
1006,"Harper, Oklahoma",7220.0
1007,"Harris, Texas",202.54974794375167
1008,"Harrison, Indiana",2232.4900000000002
1009,"Harrison, Iowa",4963.686774941995
1010,"Harrison, Kentucky",1004.7368421052631
1011,"Harrison, Missouri",0.0
1012,"Harrison, Ohio",195.15734265734267
1013,"Harrison, Texas",114.18577075098814
1014,"Harrison, West Virginia",174.78787878787878
1015,"Hart, Kentucky",1030.5
1016,"Hartford, Connecticut",2254.1265277777775
1017,"Hartley, Texas",2303.0
1018,"Harvey, Kansas",1937.0149253731342
1019,"Haskell, Kansas",4435.384615384615
1020,"Haskell, Oklahoma",120.0
1021,"Haskell, Texas",10891.31313131313
1022,"Hawaii, Hawaii",597.3248407643312
1023,"Hawkins, Tennessee",765.4285714285714
1024,"Hays, Texas",761.9038076152304
1025,"Haywood, North Carolina",589.9485458612976
1026,"Haywood, Tennessee",576.5833333333334
1027,"Hemphill, Texas",2254.1666666666665
1028,"Hempstead, Arkansas",220.0
1029,"Henderson, Illinois",6226.443396226415
1030,"Henderson, Kentucky",1660.8142857142857
1031,"Henderson, North Carolina",2697.7248677248676
1032,"Henderson, Tennessee",353.8484848484849
1033,"Henderson, Texas",74.0
1034,"Hendricks, Indiana",715.2771241830065
1035,"Hendry, Florida",125.6970802919708
1036,"Hennepin, Minnesota",86.19095987811072
1037,"Henrico, Virginia",90.0
1038,"Henry, Alabama",146.26373626373626
1039,"Henry, Illinois",1069.2086293103448
1040,"Henry, Indiana",239.55603864734294
1041,"Henry, Iowa",364.9122807017544
1042,"Henry, Kentucky",631.6666666666666
1043,"Henry, Missouri",0.0
1044,"Henry, Ohio",2916.9784808013355
1045,"Henry, Tennessee",1248.448275862069
1046,"Henry, Virginia",945.0
1047,"Herkimer, New York",1175.4564988009593
1048,"Hernando, Florida",773.9111776447106
1049,"Hertford, North Carolina",0.0
1050,"Hickman, Kentucky",2671.698630136986
1051,"Hickman, Tennessee",98.72727272727273
1052,"Hickory, Missouri",0.0
1053,"Hidalgo, New Mexico",5000.0
1054,"Hidalgo, Texas",3022.8738170347
1055,"Highland, Ohio",407.75171875
1056,"Highlands, Florida",273.5686591276252
1057,"Hill, Montana",170.0
1058,"Hill, Texas",84.84177215189874
1059,"Hills, Florida",1172.4516861081654
1060,"Hills, New Hampshire",806.3261523046092
1061,"Hillsborough county, Florida",14.153846153846153
1062,"Hillsborough county, New Hampshire",559.2307692307693
1063,"Hillsborough, Florida",794.8434504792332
1064,"Hillsborough, New Hampshire",457.825
1065,"Hillsdale, Michigan",75.0
1066,"Hocking, Ohio",1161.4057279236276
1067,"Hockley, Texas",5655.730994152047
1068,"Hodgeman, Kansas",2428.0
1069,"Hoke, North Carolina",1494.1440944881888
1070,"Holmes, Florida",248.53658536585365
1071,"Holmes, Ohio",577.0744827586207
1072,"Holt, Missouri",0.0
1073,"Honolulu, Hawaii",1284.8501643835616
1074,"Hood river, Oregon",995.6952380952381
1075,"Hood, Texas",249.784588441331
1076,"Hoonah-angoon, Alaska",197.24761904761903
1077,"Hopewell, Virginia",288.57142857142856
1078,"Hopkins, Kentucky",32.883720930232556
1079,"Hopkins, Texas",68.65517241379311
1080,"Horry, South Carolina",43.861702127659576
1081,"Hot spring, Arkansas",180.0
1082,"Hot springs, Wyoming",183.33333333333334
1083,"Houghton, Michigan",352.5
1084,"Houston, Alabama",197.9047619047619
1085,"Houston, Minnesota",1656.4473684210527
1086,"Houston, Texas",183.93636363636364
1087,"Howard, Arkansas",185.45454545454547
1088,"Howard, Indiana",81.52827586206897
1089,"Howard, Iowa",3522.945205479452
1090,"Howard, Maryland",4932.713429256594
1091,"Howard, Missouri",0.0
1092,"Howard, Texas",1520.0
1093,"Howell, Missouri",0.0
1094,"Hubbard, Minnesota",1287.0379008746356
1095,"Hudson, New Jersey",295.037037037037
1096,"Hudspeth, Texas",1508.1818181818182
1097,"Hughes, Oklahoma",620.0
1098,"Humboldt, California",716.5361682242986
1099,"Humboldt, Iowa",2462.5208333333335
1100,"Humboldt, Nevada",2249.0318032786886
1101,"Humphreys, Tennessee",283.29940119760477
1102,"Hunt, Texas",142.9144385026738
1103,"Hunterdon, New Jersey",2556.112437619962
1104,"Huntingdon, Pennsylvania",1077.1033653846155
1105,"Huntington, Indiana",77.8080808080808
1106,"Huron, Michigan",96.23655913978494
1107,"Huron, Ohio",595.4550997782706
1108,"Hutchinson, South Dakota",0.0
1109,"Hutchinson, Texas",2155.0666666666666
1110,"Hyde, North Carolina",0.0
1111,"Iberia, Louisiana",10.0
1112,"Ida, Iowa",5625.862068965517
1113,"Idaho, Idaho",770.8146846846846
1114,"Imperial, California",832.9445238095237
1115,"Independence, Arkansas",2859.6428571428573
1116,"Indian river, Florida",55.790748898678416
1117,"Indiana, Pennsylvania",588.812962962963
1118,"Ingham, Michigan",23.80952380952381
1119,"Inyo, California",729.3712820512826
1120,"Ionia, Michigan",671.8918918918919
1121,"Iosco, Michigan",2805.6603773584907
1122,"Iowa, Iowa",1715.0
1123,"Iowa, Wisconsin",1487.2442748091603
1124,"Iredell, North Carolina",773.1468373493976
1125,"Irion, Texas",1419.1666666666667
1126,"Iron, Michigan",247.05882352941177
1127,"Iron, Missouri",0.0
1128,"Iron, Utah",1090.2640586797065
1129,"Iron, Wisconsin",205.14814814814815
1130,"Iroquois, Illinois",217.25176258992806
1131,"Isabella, Michigan",479.6116504854369
1132,"Isanti, Minnesota",805.906432748538
1133,"Island, Washington",1332.5065616797901
1134,"Isle of wight, Virginia",0.0
1135,"Itasca, Minnesota",122.89909995262909
1136,"Izard, Arkansas",1202.7118644067796
1137,"Jack, Texas",253.88888888888889
1138,"Jackson county, Florida",960.8333333333334
1139,"Jackson, Alabama",350.1489361702128
1140,"Jackson, Arkansas",63.333333333333336
1141,"Jackson, Florida",1568.8993710691823
1142,"Jackson, Illinois",352.85714285714283
1143,"Jackson, Indiana",2212.8866666666668
1144,"Jackson, Iowa",1508.3333333333333
1145,"Jackson, Kansas",1260.4545454545455
1146,"Jackson, Kentucky",194.06666666666666
1147,"Jackson, Michigan",46.08695652173913
1148,"Jackson, Minnesota",1281.8840579710145
1149,"Jackson, Missouri",1285.5853658536585
1150,"Jackson, North Carolina",1179.255980861244
1151,"Jackson, Ohio",76.28561403508772
1152,"Jackson, Oklahoma",4552.0
1153,"Jackson, Oregon",1044.3095238095239
1154,"Jackson, South Dakota",7000.0
1155,"Jackson, Tennessee",340.0
1156,"Jackson, Texas",12.01923076923077
1157,"Jackson, West Virginia",1180.2407407407406
1158,"Jackson, Wisconsin",1465.6161616161617
1159,"James city, Virginia",45.0
1160,"Jasper county, Missouri",0.0
1161,"Jasper, Illinois",598.375
1162,"Jasper, Indiana",562.5810584958217
1163,"Jasper, Iowa",4271.115384615385
1164,"Jasper, Missouri",114.80851063829788
1165,"Jasper, South Carolina",8.48031496062992
1166,"Jasper, Texas",84.39252336448598
1167,"Jay, Indiana",33.33518518518518
1168,"Jeff davis, Texas",7385.96
1169,"Jefferson county, Florida",653.0
1170,"Jefferson county, Pennsylvania",0.0
1171,"Jefferson, Alabama",489.95
1172,"Jefferson, Arkansas",46.0
1173,"Jefferson, Florida",308.96761904761905
1174,"Jefferson, Idaho",995.4133333333333
1175,"Jefferson, Indiana",4023.2666666666664
1176,"Jefferson, Iowa",242.85714285714286
1177,"Jefferson, Kansas",2370.769230769231
1178,"Jefferson, Kentucky",905.0185185185185
1179,"Jefferson, Missouri",0.0
1180,"Jefferson, Montana",430.0
1181,"Jefferson, New York",1248.8467130358704
1182,"Jefferson, Ohio",594.1798941798942
1183,"Jefferson, Oklahoma",1495.0
1184,"Jefferson, Oregon",535.0516431924883
1185,"Jefferson, Pennsylvania",401.57908847184984
1186,"Jefferson, Tennessee",1088.7851851851851
1187,"Jefferson, Texas",45.05154639175258
1188,"Jefferson, Washington",240.7977736549165
1189,"Jefferson, West Virginia",3185.960127226463
1190,"Jefferson, Wisconsin",1252.12
1191,"Jennings, Indiana",1598.3500000000004
1192,"Jerome, Idaho",2396.871165644172
1193,"Jersey, Illinois",189.92
1194,"Jessamine, Kentucky",208.0487804878049
1195,"Jewell, Kansas",5721.621621621622
1196,"Jim hogg, Texas",750.0
1197,"Jim wells, Texas",4526.5668449197865
1198,"Jo daviess, Illinois",850.8421052631579
1199,"Johnson, Arkansas",173.33333333333334
1200,"Johnson, Illinois",52.2
1201,"Johnson, Indiana",443.65050505050505
1202,"Johnson, Iowa",1687.0779777206512
1203,"Johnson, Kansas",650.6779661016949
1204,"Johnson, Kentucky",508.6666666666667
1205,"Johnson, Missouri",0.8695652173913043
1206,"Johnson, Tennessee",848.9066666666666
1207,"Johnson, Texas",149.92276964047937
1208,"Johnson, Wyoming",225.0
1209,"Johnston, North Carolina",1084.3972286374135
1210,"Johnston, Oklahoma",688.3333333333334
1211,"Jones, Iowa",3034.439201451906
1212,"Jones, North Carolina",0.0
1213,"Jones, Texas",196.66666666666666
1214,"Josephine, Oregon",1078.2825657771853
1215,"Juab, Utah",900.9166666666666
1216,"Juneau city and, Alaska",279.13793103448273
1217,"Juneau, Alaska",292.68787878787873
1218,"Juneau, Wisconsin",2415.668348045397
1219,"Juniata, Pennsylvania",2578.4455205811137
1220,"Kalamazoo, Michigan",459.91902834008096
1221,"Kalkaska, Michigan",0.0
1222,"Kanabec, Minnesota",803.4959349593496
1223,"Kanawha, West Virginia",355.57971014492756
1224,"Kandiyohi, Minnesota",402.7871148459384
1225,"Kane, Illinois",172.3581616481775
1226,"Kane, Utah",1189.4724091520861
1227,"Kankakee, Illinois",511.5883620689655
1228,"Karnes, Texas",750.9166666666666
1229,"Kauai, Hawaii",669.4375
1230,"Kaufman, Texas",218.0
1231,"Kay, Oklahoma",3052.8571428571427
1232,"Kearny, Kansas",3082.0
1233,"Kenai peninsula borough, Alaska",1581.8181818181818
1234,"Kenai peninsula, Alaska",269.7836391437309
1235,"Kendall, Illinois",460.0029761904762
1236,"Kendall, Texas",723.3878326996198
1237,"Kenedy, Texas",85.83333333333333
1238,"Kennebec, Maine",410.36091549295776
1239,"Kenosha, Wisconsin",291.7622237106497
1240,"Kent, Maryland",1376.39798488665
1241,"Kent, Michigan",1025.3968253968253
1242,"Kent, Rhode Island",1025.6408045977012
1243,"Kent, Texas",6017.037037037037
1244,"Kenton, Kentucky",660.1805555555555
1245,"Keokuk, Iowa",680.8510638297872
1246,"Kern, California",4242.715180324462
1247,"Kerr, Texas",108.10928961748634
1248,"Kershaw, South Carolina",640.3965517241379
1249,"Ketchikan gateway, Alaska",61.0
1250,"Kewaunee, Wisconsin",1983.8863636363637
1251,"Keweenaw, Michigan",3.7037037037037037
1252,"Kimble, Texas",388.03333333333336
1253,"King george, Virginia",0.0
1254,"King william, Virginia",0.0
1255,"King, Texas",13587.5
1256,"King, Washington",668.4285067873303
1257,"Kingfisher, Oklahoma",8570.0
1258,"Kingman, Kansas",10160.78431372549
1259,"Kings, California",1386.0977362637364
1260,"Kinney, Texas",1175.3846153846155
1261,"Kiowa, Kansas",9385.185185185184
1262,"Kiowa, Oklahoma",980.0
1263,"Kitsap, Washington",486.76163069544367
1264,"Kittitas, Washington",475.36475247524754
1265,"Kittson, Minnesota",70.0
1266,"Klamath, Oregon",929.1519888848615
1267,"Kleberg, Texas",2320.016129032258
1268,"Klickitat, Washington",1651.1620947630922
1269,"Knott, Kentucky",102.8974358974359
1270,"Knox, Illinois",162.41784431137725
1271,"Knox, Indiana",2903.3303571428573
1272,"Knox, Kentucky",222.71428571428572
1273,"Knox, Maine",210.0932400932401
1274,"Knox, Ohio",444.03614457831327
1275,"Knox, Tennessee",745.1081081081081
1276,"Knox, Texas",9970.714285714286
1277,"Kodiak island, Alaska",287.9375
1278,"Koochiching county, Minnesota",104.61538461538461
1279,"Koochiching, Minnesota",28.8659793814433
1280,"Kootenai, Idaho",808.9254968767746
1281,"Kosciusko, Indiana",204.5197948717949
1282,"Kossuth, Iowa",162.7861111111111
1283,"La crosse, Wisconsin",2923.871205151794
1284,"La grange, Indiana",165.0
1285,"La paz, Arizona",3260.448015122873
1286,"La plata, Colorado",20.0
1287,"La porte, Indiana",1464.877192982456
1288,"La salle, Illinois",17.357142857142858
1289,"La salle, Texas",18.041666666666668
1290,"Labette, Kansas",363.0
1291,"Lac qui parle, Minnesota",235.73529411764707
1292,"Lackawanna county, Pennsylvania",743.3333333333334
1293,"Lackawanna, Pennsylvania",956.4866548042704
1294,"Laclede, Missouri",0.0
1295,"Lafayette, Arkansas",205.0
1296,"Lafayette, Florida",1820.5853333333332
1297,"Lafayette, Louisiana",22.5
1298,"Lafayette, Missouri",0.0
1299,"Lafayette, Wisconsin",547.2584269662922
1300,"Lagrange, Indiana",964.158923076923
1301,"Lake and peninsula, Alaska",256.60714285714283
1302,"Lake of the woods, Minnesota",74.02730375426621
1303,"Lake, California",1148.8253788819877
1304,"Lake, Florida",967.8408873423226
1305,"Lake, Illinois",54.32799165467626
1306,"Lake, Indiana",193.99375335120638
1307,"Lake, Michigan",520.5128205128206
1308,"Lake, Minnesota",376.2361623616236
1309,"Lake, Montana",668.8235294117648
1310,"Lake, Ohio",470.46898
1311,"Lake, Oregon",584.1555555555556
1312,"Lake, South Dakota",400.0
1313,"Lake, Tennessee",6.111111111111111
1314,"Lamar, Alabama",371.6046511627907
1315,"Lamar, Texas",101.5
1316,"Lamb, Texas",6001.165644171779
1317,"Lamoille, Vermont",712.602372881356
1318,"Lampasas, Texas",46.666666666666664
1319,"Lancaster county, Pennsylvania",4922.917142857143
1320,"Lancaster, Pennsylvania",4968.430629354115
1321,"Lancaster, South Carolina",1330.0
1322,"Lancaster, Virginia",100.0
1323,"Lander, Nevada",225.03125
1324,"Lane, Kansas",5667.391304347826
1325,"Lane, Oregon",810.8595536200327
1326,"Langlade, Wisconsin",1809.6037735849056
1327,"Lapeer, Michigan",67.28971962616822
1328,"Laporte, Indiana",1108.9321513002362
1329,"Laramie, Wyoming",3621.2473684210527
1330,"Larue, Kentucky",1415.0
1331,"Lasalle, Illinois",899.4185149469624
1332,"Lassen, California",1325.4900000000005
1333,"Latah, Idaho",927.8348909657321
1334,"Latimer, Oklahoma",590.0
